request_id,donor_id,notified_at,responded_at,status,response_time_minutes,distance_km,days_since_last_donation,temporal_hour,is_weekend,historical_response_rate
1701,1790,2025-11-25 06:26:00,2025-11-25 07:14:00+00:00,declined,48.0,1.34,177,6,0,0.2607
2070,5781,2025-11-25 06:43:00,,pending,,2.06,265,6,0,0.2591
1825,7925,2025-11-25 07:45:00,,ignored,,0.96,193,7,0,0.3089
737,8431,2025-11-25 08:49:00,2025-11-25 11:57:00+00:00,declined,188.0,16.4,53,8,0,0.1495
1399,5844,2025-11-25 10:43:00,2025-11-25 12:09:00+00:00,accepted,86.0,3.02,183,10,0,0.5175
1002,906,2025-11-25 12:45:00,,ignored,,15.35,321,12,0,0.2598
1927,3186,2025-11-25 14:59:00,,pending,,14.72,217,14,0,0.2116
2193,8044,2025-11-25 15:41:00,,ignored,,6.07,126,15,0,0.3284
128,5137,2025-11-25 15:42:00,,ignored,,8.23,150,15,0,0.923
1637,6301,2025-11-25 16:04:00,2025-11-25 17:34:00+00:00,declined,90.0,7.79,134,16,0,0.2954
2006,9328,2025-11-25 16:26:00,,ignored,,0.87,173,16,0,0.1748
1888,1216,2025-11-25 17:51:00,,pending,,13.07,284,17,0,0.256
1514,5776,2025-11-25 18:00:00,2025-11-25 19:19:00+00:00,accepted,79.0,12.32,297,18,0,0.4058
1059,4377,2025-11-25 18:39:00,,ignored,,12.19,78,18,0,0.5371
721,7138,2025-11-25 19:49:00,2025-11-25 21:10:00+00:00,accepted,81.0,4.06,244,19,0,0.4495
1552,6760,2025-11-25 20:26:00,2025-11-25 22:20:00+00:00,accepted,114.0,18.43,91,20,0,0.1139
660,3096,2025-11-25 21:05:00,2025-11-25 22:23:00+00:00,accepted,78.0,6.62,245,21,0,0.7345
624,8436,2025-11-25 21:07:00,2025-11-25 22:44:00+00:00,accepted,97.0,7.12,114,21,0,0.4327
167,5601,2025-11-25 21:36:00,2025-11-25 22:57:00+00:00,declined,81.0,16.07,62,21,0,0.2397
1302,6691,2025-11-25 22:18:00,,pending,,12.49,179,22,0,0.4223
1578,4837,2025-11-25 23:19:00,2025-11-26 01:23:00+00:00,declined,124.0,18.11,5,23,0,0.5007
1495,1288,2025-11-25 23:39:00,,pending,,4.96,107,23,0,0.3176
425,6411,2025-11-26 00:11:00,,ignored,,8.19,205,0,0,0.2272
2061,7695,2025-11-26 01:03:00,,ignored,,9.66,151,1,0,0.328
531,219,2025-11-26 01:48:00,2025-11-26 04:10:00+00:00,declined,142.0,27.82,58,1,0,0.4158
1209,5935,2025-11-26 01:54:00,2025-11-26 04:08:00+00:00,declined,134.0,29.52,240,1,0,0.021
231,8935,2025-11-26 02:22:00,2025-11-26 04:13:00+00:00,declined,111.0,12.21,152,2,0,0.4479
1787,2397,2025-11-26 03:04:00,,ignored,,8.72,250,3,0,0.3015
258,3327,2025-11-26 04:56:00,2025-11-26 07:35:00+00:00,declined,159.0,9.42,259,4,0,0.7234
382,2904,2025-11-26 06:06:00,,pending,,25.24,239,6,0,0.3618
240,8588,2025-11-26 06:14:00,2025-11-26 08:16:00+00:00,declined,122.0,11.33,89,6,0,0.2366
486,3560,2025-11-26 07:40:00,2025-11-26 08:23:00+00:00,declined,43.0,3.52,16,7,0,0.1387
555,4321,2025-11-26 08:38:00,,ignored,,3.33,152,8,0,0.0649
1320,4275,2025-11-26 09:16:00,2025-11-26 10:57:00+00:00,accepted,101.0,14.89,317,9,0,0.3499
150,2418,2025-11-26 09:35:00,2025-11-26 11:30:00+00:00,declined,115.0,7.96,48,9,0,0.1482
535,9137,2025-11-26 09:45:00,2025-11-26 11:39:00+00:00,accepted,114.0,6.72,196,9,0,0.102
1593,2721,2025-11-26 11:20:00,,ignored,,6.47,128,11,0,0.0518
1803,2293,2025-11-26 12:13:00,,ignored,,14.1,203,12,0,0.5143
433,1188,2025-11-26 15:13:00,,ignored,,10.43,279,15,0,0.2043
1345,7532,2025-11-26 15:21:00,2025-11-26 17:32:00+00:00,declined,131.0,11.61,43,15,0,0.3354
593,2042,2025-11-26 18:09:00,,ignored,,10.01,175,18,0,0.4391
887,9251,2025-11-26 18:27:00,,ignored,,12.42,57,18,0,0.1501
2167,5567,2025-11-26 20:30:00,2025-11-26 21:11:00+00:00,accepted,41.0,2.26,323,20,0,0.6997
633,541,2025-11-26 20:34:00,,ignored,,12.13,52,20,0,0.1783
1168,3502,2025-11-26 21:24:00,2025-11-26 22:55:00+00:00,accepted,91.0,7.54,127,21,0,0.1578
583,1332,2025-11-26 23:15:00,,ignored,,5.48,150,23,0,0.4304
1895,5112,2025-11-26 23:24:00,,ignored,,10.65,95,23,0,0.2884
506,7082,2025-11-27 00:10:00,2025-11-27 02:22:00+00:00,declined,132.0,11.98,59,0,0,0.2743
1997,9397,2025-11-27 00:16:00,,ignored,,9.85,114,0,0,0.1097
1775,7049,2025-11-27 03:00:00,,ignored,,2.83,189,3,0,0.5289
962,5675,2025-11-27 04:47:00,2025-11-27 05:21:00+00:00,declined,34.0,3.57,202,4,0,0.1554
1446,4686,2025-11-27 05:19:00,,pending,,4.11,193,5,0,0.2205
1934,4797,2025-11-27 06:06:00,2025-11-27 07:27:00+00:00,declined,81.0,14.28,170,6,0,0.5171
1541,364,2025-11-27 07:25:00,2025-11-27 08:29:00+00:00,declined,64.0,1.91,131,7,0,0.5173
17,107,2025-11-27 08:04:00,2025-11-27 10:50:00+00:00,declined,166.0,26.72,202,8,0,0.2838
389,7509,2025-11-27 08:32:00,2025-11-27 09:12:00+00:00,declined,40.0,4.7,18,8,0,0.225
753,7951,2025-11-27 10:17:00,2025-11-27 11:28:00+00:00,accepted,71.0,3.98,120,10,0,0.4873
625,1164,2025-11-27 10:33:00,,pending,,1.75,174,10,0,0.2881
171,2203,2025-11-27 12:11:00,2025-11-27 14:09:00+00:00,declined,118.0,3.85,308,12,0,0.5227
1233,7548,2025-11-27 13:05:00,,pending,,15.87,197,13,0,0.0692
1171,8261,2025-11-27 13:23:00,2025-11-27 14:28:00+00:00,declined,65.0,8.87,91,13,0,0.2846
1408,2777,2025-11-27 13:27:00,2025-11-27 14:46:00+00:00,accepted,79.0,9.55,160,13,0,0.5829
1399,3846,2025-11-27 18:52:00,2025-11-27 19:52:00+00:00,declined,60.0,11.08,180,18,0,0.1454
1933,2371,2025-11-27 19:23:00,2025-11-27 20:19:00+00:00,accepted,56.0,10.85,152,19,0,0.8978
1849,9160,2025-11-27 20:12:00,2025-11-27 21:22:00+00:00,accepted,70.0,4.38,170,20,0,0.764
601,5771,2025-11-27 20:18:00,2025-11-27 22:01:00+00:00,accepted,103.0,7.17,225,20,0,0.2374
873,477,2025-11-27 22:06:00,2025-11-27 23:27:00+00:00,accepted,81.0,4.53,150,22,0,0.2053
677,9326,2025-11-27 22:11:00,2025-11-27 23:35:00+00:00,accepted,84.0,2.84,218,22,0,0.3686
2085,9581,2025-11-27 23:32:00,,pending,,8.84,213,23,0,0.4828
358,5565,2025-11-28 00:47:00,2025-11-28 03:29:00+00:00,declined,162.0,11.08,0,0,0,0.241
24,968,2025-11-28 01:41:00,2025-11-28 02:34:00+00:00,declined,53.0,11.32,105,1,0,0.1206
1674,1874,2025-11-28 01:41:00,2025-11-28 04:22:00+00:00,declined,161.0,20.29,88,1,0,0.3732
1648,119,2025-11-28 01:46:00,,ignored,,4.9,239,1,0,0.5961
709,9478,2025-11-28 03:41:00,,ignored,,9.71,159,3,0,0.4255
127,2936,2025-11-28 05:23:00,,pending,,1.78,278,5,0,0.3111
73,611,2025-11-28 05:29:00,,pending,,1.04,159,5,0,0.1444
1401,4943,2025-11-28 05:35:00,2025-11-28 06:53:00+00:00,declined,78.0,9.26,116,5,0,0.2211
190,4171,2025-11-28 06:30:00,,ignored,,14.39,94,6,0,0.2161
1152,4255,2025-11-28 07:40:00,,ignored,,10.83,166,7,0,0.3793
1433,9501,2025-11-28 08:19:00,2025-11-28 08:42:00+00:00,declined,23.0,2.42,70,8,0,0.3871
918,3385,2025-11-28 08:40:00,2025-11-28 09:25:00+00:00,accepted,45.0,6.16,284,8,0,0.6775
382,1304,2025-11-28 09:22:00,2025-11-28 10:33:00+00:00,accepted,71.0,2.22,201,9,0,0.269
629,1595,2025-11-28 10:47:00,,ignored,,6.4,19,10,0,0.8951
997,5881,2025-11-28 11:40:00,2025-11-28 12:59:00+00:00,accepted,79.0,4.25,293,11,0,0.5568
681,4146,2025-11-28 11:46:00,2025-11-28 14:47:00+00:00,declined,181.0,11.89,196,11,0,0.5988
608,9426,2025-11-28 11:47:00,,ignored,,4.16,72,11,0,0.1565
1094,4748,2025-11-28 12:07:00,2025-11-28 13:20:00+00:00,declined,73.0,17.04,78,12,0,0.2201
123,7216,2025-11-28 12:30:00,2025-11-28 15:00:00+00:00,declined,150.0,11.65,181,12,0,0.5362
482,3322,2025-11-28 13:17:00,2025-11-28 15:28:00+00:00,declined,131.0,11.95,196,13,0,0.0815
1147,3414,2025-11-28 14:13:00,2025-11-28 16:10:00+00:00,accepted,117.0,4.77,192,14,0,0.0741
1918,1860,2025-11-28 16:36:00,,pending,,6.14,209,16,0,0.0922
1747,5887,2025-11-28 17:43:00,,ignored,,6.38,195,17,0,0.3207
2005,1383,2025-11-28 18:21:00,,ignored,,11.54,145,18,0,0.2815
1157,3336,2025-11-28 18:28:00,,ignored,,11.83,286,18,0,0.3417
1159,8883,2025-11-28 18:50:00,2025-11-28 20:36:00+00:00,accepted,106.0,8.26,247,18,0,0.2107
273,3847,2025-11-28 19:50:00,2025-11-28 21:39:00+00:00,accepted,109.0,9.08,195,19,0,0.2723
1668,780,2025-11-28 20:37:00,2025-11-28 22:26:00+00:00,accepted,109.0,4.87,226,20,0,0.1663
968,9851,2025-11-28 20:44:00,2025-11-28 21:14:00+00:00,declined,30.0,5.93,246,20,0,0.3892
357,7734,2025-11-28 20:56:00,2025-11-28 22:23:00+00:00,declined,87.0,7.48,131,20,0,0.3519
643,2451,2025-11-28 21:41:00,2025-11-28 23:33:00+00:00,accepted,112.0,7.64,95,21,0,0.2018
2185,3541,2025-11-28 22:03:00,,ignored,,9.1,161,22,0,0.3907
647,2595,2025-11-28 23:08:00,,ignored,,2.99,158,23,0,0.3529
1744,6904,2025-11-28 23:42:00,2025-11-29 01:10:00+00:00,accepted,88.0,9.49,289,23,0,0.464
2016,8164,2025-11-29 02:14:00,,pending,,20.25,211,2,1,0.5869
2044,3719,2025-11-29 02:28:00,,ignored,,5.12,211,2,1,0.4483
1273,1613,2025-11-29 02:31:00,2025-11-29 04:34:00+00:00,declined,123.0,5.38,115,2,1,0.4705
1447,3918,2025-11-29 04:22:00,,ignored,,4.29,185,4,1,0.1352
2187,3957,2025-11-29 07:58:00,2025-11-29 09:20:00+00:00,accepted,82.0,3.59,118,7,1,0.3099
698,7773,2025-11-29 08:58:00,,ignored,,3.09,148,8,1,0.2002
285,6731,2025-11-29 09:53:00,,pending,,10.02,105,9,1,0.2226
648,8719,2025-11-29 10:30:00,2025-11-29 11:30:00+00:00,accepted,60.0,2.8,156,10,1,0.7759
1473,2011,2025-11-29 10:57:00,2025-11-29 12:09:00+00:00,accepted,72.0,3.65,117,10,1,0.3368
1626,8223,2025-11-29 13:13:00,2025-11-29 14:23:00+00:00,declined,70.0,0.66,27,13,1,0.5109
346,7397,2025-11-29 15:44:00,2025-11-29 17:28:00+00:00,accepted,104.0,11.05,172,15,1,0.0645
1397,987,2025-11-29 17:28:00,2025-11-29 18:04:00+00:00,declined,36.0,6.3,200,17,1,0.1665
304,9032,2025-11-29 17:49:00,2025-11-29 19:20:00+00:00,accepted,91.0,10.0,222,17,1,0.5257
2150,3558,2025-11-29 20:24:00,2025-11-29 22:04:00+00:00,accepted,100.0,14.14,203,20,1,0.3786
1805,7105,2025-11-29 21:04:00,2025-11-30 00:30:00+00:00,declined,206.0,10.43,61,21,1,0.063
2000,8993,2025-11-29 21:54:00,2025-11-30 00:23:00+00:00,declined,149.0,4.42,62,21,1,0.4981
1497,3155,2025-11-29 22:50:00,2025-11-29 23:57:00+00:00,declined,67.0,8.93,261,22,1,0.5475
1643,6973,2025-11-29 23:08:00,2025-11-30 00:35:00+00:00,accepted,87.0,7.11,265,23,1,0.5232
1208,1937,2025-11-30 01:07:00,2025-11-30 02:39:00+00:00,accepted,92.0,2.57,226,1,1,0.3601
752,5482,2025-11-30 01:26:00,2025-11-30 02:33:00+00:00,declined,67.0,5.47,213,1,1,0.4158
644,128,2025-11-30 03:02:00,2025-11-30 06:24:00+00:00,declined,202.0,5.41,290,3,1,0.192
933,6098,2025-11-30 03:14:00,2025-11-30 05:52:00+00:00,declined,158.0,7.3,106,3,1,0.0561
1700,3034,2025-11-30 03:35:00,,ignored,,7.42,218,3,1,0.3715
1980,4665,2025-11-30 03:51:00,,ignored,,7.23,275,3,1,0.6673
1643,6581,2025-11-30 04:48:00,2025-11-30 07:26:00+00:00,declined,158.0,7.46,306,4,1,0.3542
610,2422,2025-11-30 05:12:00,,ignored,,11.14,165,5,1,0.4704
1903,7502,2025-11-30 05:38:00,,ignored,,7.21,365,5,1,0.361
460,6749,2025-11-30 06:26:00,,ignored,,5.43,235,6,1,0.4678
913,3641,2025-11-30 09:18:00,,ignored,,5.64,92,9,1,0.1951
1945,4637,2025-11-30 09:48:00,2025-11-30 11:14:00+00:00,declined,86.0,5.07,109,9,1,0.3604
2036,3999,2025-11-30 10:24:00,2025-11-30 11:28:00+00:00,accepted,64.0,5.96,252,10,1,0.6341
1262,9964,2025-11-30 11:03:00,,ignored,,11.82,143,11,1,0.4617
292,2235,2025-11-30 11:38:00,2025-11-30 12:49:00+00:00,accepted,71.0,4.44,140,11,1,0.5142
2156,3770,2025-11-30 12:52:00,2025-11-30 14:01:00+00:00,accepted,69.0,3.36,269,12,1,0.2183
1106,413,2025-11-30 12:52:00,2025-11-30 15:44:00+00:00,declined,172.0,11.42,199,12,1,0.3195
515,4899,2025-11-30 14:36:00,2025-11-30 17:19:00+00:00,declined,163.0,2.87,109,14,1,0.4362
681,7357,2025-11-30 14:37:00,2025-11-30 15:49:00+00:00,accepted,72.0,4.96,336,14,1,0.4164
1195,5584,2025-11-30 16:49:00,2025-11-30 19:11:00+00:00,declined,142.0,5.01,70,16,1,0.1849
197,4292,2025-11-30 19:06:00,2025-11-30 20:56:00+00:00,accepted,110.0,5.42,184,19,1,0.2344
440,9242,2025-11-30 20:57:00,2025-11-30 22:02:00+00:00,accepted,65.0,7.29,145,20,1,0.4383
716,2982,2025-11-30 21:28:00,2025-11-30 23:25:00+00:00,declined,117.0,22.18,354,21,1,0.6093
1589,3376,2025-11-30 21:49:00,2025-11-30 23:06:00+00:00,accepted,77.0,6.82,351,21,1,0.4592
1446,5273,2025-11-30 22:16:00,2025-11-30 23:19:00+00:00,accepted,63.0,0.76,159,22,1,0.3244
569,5487,2025-11-30 22:52:00,2025-12-01 00:18:00+00:00,declined,86.0,4.26,80,22,1,0.1183
1583,5574,2025-12-01 02:18:00,2025-12-01 04:24:00+00:00,declined,126.0,2.25,22,2,0,0.1809
185,3274,2025-12-01 02:48:00,2025-12-01 04:02:00+00:00,declined,74.0,6.13,74,2,0,0.5707
1885,3313,2025-12-01 03:46:00,,ignored,,24.65,335,3,0,0.2992
1752,7774,2025-12-01 04:48:00,,pending,,12.72,183,4,0,0.7628
588,7637,2025-12-01 05:14:00,2025-12-01 08:29:00+00:00,declined,195.0,13.15,246,5,0,0.1499
220,9299,2025-12-01 06:39:00,2025-12-01 07:27:00+00:00,declined,48.0,4.8,37,6,0,0.2291
640,126,2025-12-01 06:56:00,,ignored,,5.1,167,6,0,0.5717
1705,1154,2025-12-01 09:02:00,2025-12-01 10:23:00+00:00,declined,81.0,7.52,48,9,0,0.2043
169,7653,2025-12-01 11:16:00,2025-12-01 12:39:00+00:00,accepted,83.0,3.88,171,11,0,0.3856
385,2992,2025-12-01 13:04:00,,ignored,,2.76,246,13,0,0.2968
1306,5988,2025-12-01 13:06:00,2025-12-01 13:51:00+00:00,declined,45.0,7.93,0,13,0,0.835
1067,2761,2025-12-01 14:52:00,2025-12-01 16:27:00+00:00,accepted,95.0,8.69,133,14,0,0.2993
751,2143,2025-12-01 15:56:00,2025-12-01 17:37:00+00:00,accepted,101.0,6.63,94,15,0,0.313
69,4039,2025-12-01 17:38:00,2025-12-01 20:22:00+00:00,declined,164.0,4.0,28,17,0,0.3553
217,5190,2025-12-01 19:43:00,2025-12-01 20:47:00+00:00,declined,64.0,0.83,102,19,0,0.0979
1742,7614,2025-12-01 22:46:00,2025-12-02 01:41:00+00:00,declined,175.0,7.13,333,22,0,0.1914
875,8628,2025-12-01 22:53:00,2025-12-02 00:18:00+00:00,accepted,85.0,6.15,160,22,0,0.5378
1001,3565,2025-12-01 22:59:00,2025-12-02 02:18:00+00:00,declined,199.0,17.76,21,22,0,0.3379
795,3385,2025-12-02 01:48:00,2025-12-02 03:05:00+00:00,declined,77.0,11.2,214,1,0,0.7988
202,2484,2025-12-02 02:00:00,2025-12-02 02:46:00+00:00,declined,46.0,2.39,129,2,0,0.099
1580,1448,2025-12-02 02:07:00,2025-12-02 04:47:00+00:00,declined,160.0,9.08,221,2,0,0.2711
621,6242,2025-12-02 03:37:00,,ignored,,9.5,121,3,0,0.2957
746,6024,2025-12-02 04:37:00,2025-12-02 06:12:00+00:00,accepted,95.0,4.54,147,4,0,0.1765
1057,2960,2025-12-02 07:49:00,,ignored,,6.56,376,7,0,0.101
1243,6859,2025-12-02 08:28:00,,ignored,,6.08,282,8,0,0.118
2151,3206,2025-12-02 09:14:00,2025-12-02 10:33:00+00:00,accepted,79.0,1.5,163,9,0,0.1265
655,6034,2025-12-02 12:01:00,2025-12-02 13:47:00+00:00,accepted,106.0,14.1,154,12,0,0.5719
434,7222,2025-12-02 17:54:00,,pending,,11.2,170,17,0,0.4051
1651,455,2025-12-02 18:40:00,2025-12-02 20:22:00+00:00,accepted,102.0,10.84,163,18,0,0.4847
1771,929,2025-12-02 19:38:00,2025-12-02 21:10:00+00:00,accepted,92.0,15.43,207,19,0,0.8127
1216,1514,2025-12-02 20:28:00,,pending,,15.02,199,20,0,0.474
1029,9610,2025-12-02 20:54:00,,ignored,,7.21,282,20,0,0.4871
152,4440,2025-12-02 22:16:00,2025-12-02 23:56:00+00:00,accepted,100.0,18.53,225,22,0,0.2857
1621,859,2025-12-02 22:44:00,2025-12-02 23:32:00+00:00,declined,48.0,3.47,140,22,0,0.4469
263,158,2025-12-02 23:56:00,,ignored,,4.8,185,23,0,0.3098
2079,2568,2025-12-03 02:07:00,,pending,,9.95,321,2,0,0.1369
602,2090,2025-12-03 02:23:00,,ignored,,10.48,220,2,0,0.1923
178,2412,2025-12-03 03:26:00,,ignored,,15.91,118,3,0,0.432
2145,6980,2025-12-03 05:12:00,2025-12-03 06:01:00+00:00,declined,49.0,6.59,296,5,0,0.4064
130,4385,2025-12-03 06:06:00,2025-12-03 07:59:00+00:00,accepted,113.0,7.72,128,6,0,0.1971
1549,815,2025-12-03 08:10:00,2025-12-03 09:20:00+00:00,accepted,70.0,1.8,204,8,0,0.3168
431,8863,2025-12-03 09:51:00,2025-12-03 11:19:00+00:00,accepted,88.0,7.3,256,9,0,0.1399
1062,6613,2025-12-03 10:07:00,,pending,,11.36,287,10,0,0.6547
831,794,2025-12-03 11:00:00,2025-12-03 12:07:00+00:00,accepted,67.0,10.94,326,11,0,0.6408
1420,1235,2025-12-03 11:36:00,,ignored,,9.21,317,11,0,0.2202
194,6656,2025-12-03 11:48:00,2025-12-03 13:04:00+00:00,declined,76.0,6.69,168,11,0,0.3677
2187,521,2025-12-03 13:40:00,2025-12-03 14:37:00+00:00,declined,57.0,9.28,309,13,0,0.4022
1230,2416,2025-12-03 13:54:00,2025-12-03 16:36:00+00:00,declined,162.0,16.34,164,13,0,0.0319
1235,1247,2025-12-03 13:57:00,2025-12-03 15:37:00+00:00,declined,100.0,8.85,236,13,0,0.2594
1496,3720,2025-12-03 15:02:00,2025-12-03 15:32:00+00:00,declined,30.0,5.67,0,15,0,0.3773
1544,3795,2025-12-03 15:10:00,2025-12-03 16:42:00+00:00,accepted,92.0,7.34,220,15,0,0.5094
1311,2895,2025-12-03 16:23:00,2025-12-03 19:39:00+00:00,declined,196.0,4.63,104,16,0,0.1707
966,690,2025-12-03 18:51:00,,ignored,,10.03,0,18,0,0.1037
383,1969,2025-12-03 19:00:00,2025-12-03 22:23:00+00:00,declined,203.0,6.42,212,19,0,0.609
285,9775,2025-12-03 19:47:00,,ignored,,6.12,206,19,0,0.2745
633,6112,2025-12-03 21:20:00,,pending,,12.06,207,21,0,0.0682
1579,251,2025-12-04 00:09:00,2025-12-04 01:34:00+00:00,declined,85.0,1.2,220,0,0,0.3609
1195,9548,2025-12-04 00:16:00,,ignored,,1.44,247,0,0,0.0686
1546,5443,2025-12-04 01:02:00,2025-12-04 02:41:00+00:00,accepted,99.0,1.38,275,1,0,0.1386
770,9333,2025-12-04 03:23:00,,ignored,,8.03,279,3,0,0.4119
92,2573,2025-12-04 03:51:00,2025-12-04 05:50:00+00:00,declined,119.0,6.98,275,3,0,0.2569
647,6507,2025-12-04 03:52:00,,pending,,3.09,217,3,0,0.4146
1403,6856,2025-12-04 06:17:00,,ignored,,32.77,343,6,0,0.0938
61,90,2025-12-04 07:01:00,2025-12-04 08:29:00+00:00,accepted,88.0,4.08,187,7,0,0.0799
2092,7388,2025-12-04 07:26:00,2025-12-04 08:34:00+00:00,accepted,68.0,3.31,241,7,0,0.6694
241,3161,2025-12-04 07:32:00,2025-12-04 09:19:00+00:00,declined,107.0,10.41,63,7,0,0.2154
867,5723,2025-12-04 07:50:00,,ignored,,12.17,79,7,0,0.4574
1673,5359,2025-12-04 09:17:00,2025-12-04 10:23:00+00:00,accepted,66.0,2.33,156,9,0,0.5652
720,811,2025-12-04 09:57:00,2025-12-04 11:24:00+00:00,accepted,87.0,6.11,127,9,0,0.188
1019,2266,2025-12-04 11:31:00,2025-12-04 12:37:00+00:00,accepted,66.0,5.17,255,11,0,0.381
1243,1435,2025-12-04 12:34:00,2025-12-04 13:32:00+00:00,declined,58.0,18.8,168,12,0,0.1682
24,9653,2025-12-04 15:19:00,2025-12-04 18:05:00+00:00,declined,166.0,6.38,71,15,0,0.6226
1526,686,2025-12-04 17:08:00,,ignored,,4.52,173,17,0,0.3626
1098,164,2025-12-04 17:37:00,2025-12-04 20:18:00+00:00,declined,161.0,8.65,9,17,0,0.5361
581,2283,2025-12-04 18:21:00,2025-12-04 19:50:00+00:00,accepted,89.0,3.54,322,18,0,0.1424
1375,9317,2025-12-04 18:38:00,,ignored,,9.17,147,18,0,0.0508
2131,257,2025-12-04 18:49:00,2025-12-04 20:28:00+00:00,accepted,99.0,4.38,223,18,0,0.3879
2175,9870,2025-12-04 18:57:00,2025-12-04 19:37:00+00:00,declined,40.0,4.16,0,18,0,0.2606
2019,3031,2025-12-04 19:27:00,,ignored,,18.36,213,19,0,0.3486
2107,6534,2025-12-04 19:49:00,,ignored,,4.96,12,19,0,0.327
1390,3146,2025-12-04 20:58:00,,ignored,,6.96,129,20,0,0.2268
1939,5481,2025-12-04 21:16:00,,ignored,,3.8,170,21,0,0.1796
1167,834,2025-12-04 22:32:00,2025-12-04 23:33:00+00:00,declined,61.0,3.12,72,22,0,0.788
198,691,2025-12-04 23:18:00,,pending,,13.03,115,23,0,0.4486
1967,8803,2025-12-04 23:44:00,2025-12-05 01:10:00+00:00,accepted,86.0,11.71,255,23,0,0.7457
436,1852,2025-12-04 23:57:00,2025-12-05 01:39:00+00:00,accepted,102.0,4.71,290,23,0,0.2897
571,6311,2025-12-05 00:57:00,,ignored,,7.81,147,0,0,0.1951
1181,3840,2025-12-05 00:58:00,,ignored,,10.25,169,0,0,0.1528
2065,8469,2025-12-05 01:37:00,2025-12-05 04:55:00+00:00,declined,198.0,3.86,194,1,0,0.0752
1041,9884,2025-12-05 06:13:00,2025-12-05 08:08:00+00:00,accepted,115.0,10.15,189,6,0,0.3379
2001,225,2025-12-05 06:19:00,2025-12-05 08:26:00+00:00,declined,127.0,4.53,12,6,0,0.3463
1492,8630,2025-12-05 07:32:00,2025-12-05 10:58:00+00:00,declined,206.0,7.24,269,7,0,0.4258
1973,6645,2025-12-05 08:13:00,,ignored,,2.51,228,8,0,0.314
95,6065,2025-12-05 08:41:00,2025-12-05 12:08:00+00:00,declined,207.0,5.93,114,8,0,0.0316
1221,8929,2025-12-05 09:05:00,2025-12-05 09:37:00+00:00,accepted,32.0,0.62,339,9,0,0.8498
1762,568,2025-12-05 10:20:00,2025-12-05 11:14:00+00:00,declined,54.0,6.69,0,10,0,0.3264
687,3223,2025-12-05 10:35:00,,pending,,14.97,119,10,0,0.4483
2033,9470,2025-12-05 11:19:00,2025-12-05 12:32:00+00:00,declined,73.0,3.86,169,11,0,0.423
2187,2831,2025-12-05 14:00:00,2025-12-05 15:30:00+00:00,accepted,90.0,6.56,105,14,0,0.4081
1010,1073,2025-12-05 14:00:00,2025-12-05 15:26:00+00:00,accepted,86.0,5.59,146,14,0,0.6003
1750,6008,2025-12-05 15:16:00,2025-12-05 16:39:00+00:00,declined,83.0,1.99,67,15,0,0.643
1705,6220,2025-12-05 15:40:00,2025-12-05 17:16:00+00:00,accepted,96.0,16.96,223,15,0,0.5716
1038,3408,2025-12-05 16:07:00,,ignored,,5.85,207,16,0,0.118
1034,7180,2025-12-05 17:49:00,,ignored,,6.9,250,17,0,0.3458
1615,9435,2025-12-05 17:55:00,2025-12-05 19:58:00+00:00,declined,123.0,4.69,4,17,0,0.1933
491,8667,2025-12-05 18:30:00,2025-12-05 19:59:00+00:00,accepted,89.0,4.21,136,18,0,0.2717
1362,8140,2025-12-05 20:18:00,,ignored,,3.84,214,20,0,0.1524
730,2925,2025-12-05 20:22:00,2025-12-05 21:51:00+00:00,accepted,89.0,19.42,241,20,0,0.5167
417,6997,2025-12-05 20:24:00,,ignored,,4.66,68,20,0,0.329
1707,9910,2025-12-05 20:37:00,2025-12-05 22:02:00+00:00,accepted,85.0,3.41,222,20,0,0.4425
1801,1379,2025-12-05 20:42:00,2025-12-05 23:05:00+00:00,declined,143.0,6.74,2,20,0,0.4381
1410,7616,2025-12-05 21:56:00,2025-12-05 22:41:00+00:00,declined,45.0,11.9,221,21,0,0.0924
279,6832,2025-12-05 22:28:00,2025-12-06 00:43:00+00:00,declined,135.0,19.33,87,22,0,0.7352
1190,3487,2025-12-06 03:50:00,,ignored,,28.79,280,3,1,0.63
1956,3146,2025-12-06 03:54:00,,ignored,,12.43,114,3,1,0.4749
1311,8170,2025-12-06 04:19:00,2025-12-06 05:46:00+00:00,declined,87.0,6.68,163,4,1,0.454
1724,8989,2025-12-06 04:51:00,2025-12-06 06:29:00+00:00,accepted,98.0,7.16,137,4,1,0.5038
2014,8735,2025-12-06 05:41:00,,ignored,,2.09,185,5,1,0.4771
1512,3682,2025-12-06 06:10:00,,ignored,,12.63,168,6,1,0.1181
1587,1268,2025-12-06 06:56:00,,ignored,,8.34,199,6,1,0.2871
565,7278,2025-12-06 07:04:00,2025-12-06 10:13:00+00:00,declined,189.0,4.9,189,7,1,0.5906
995,9264,2025-12-06 08:41:00,2025-12-06 10:09:00+00:00,accepted,88.0,10.02,95,8,1,0.3263
2162,9119,2025-12-06 09:04:00,,ignored,,11.58,289,9,1,0.3235
1231,7838,2025-12-06 11:13:00,2025-12-06 12:48:00+00:00,accepted,95.0,5.51,243,11,1,0.4836
1512,2067,2025-12-06 11:18:00,,pending,,3.58,241,11,1,0.3908
758,2201,2025-12-06 12:37:00,2025-12-06 14:17:00+00:00,accepted,100.0,7.73,139,12,1,0.4863
2115,1522,2025-12-06 13:34:00,,pending,,3.05,236,13,1,0.4173
